0,0.7634219527244568
1,0.5691649913787842
2,1.278756856918335
3,2.745023012161255
4,6.262447357177734
5,0.6786627173423767
6,1.2506481409072876
7,1.32046639919281
8,0.7467601895332336
9,1.0490431785583496
10,0.955353856086731
11,0.7403452396392822
12,0.7790446281433105
13,1.3606476783752441
14,1.033445119857788
15,1.104392647743225
16,1.0414648056030273
17,0.6657595634460449
18,0.29485806822776794
19,0.18704795837402344
20,0.3684718608856201
21,0.7210723757743835
22,0.42965927720069885
23,0.3094877004623413
24,0.4117395281791687
25,0.48155784606933594
26,0.20974913239479065
27,0.5120322108268738
28,0.41834306716918945
29,0.20333421230316162
30,0.24203363060951233
31,0.8236368894577026
32,0.2956561744213104
33,0.3666037917137146
34,0.3036758601665497
35,0.3868985176086426
36,0.28072601556777954
37,0.17291590571403503
38,0.35433974862098694
39,0.7069402933120728
40,0.41552722454071045
41,0.2953556776046753
42,0.4645718038082123
43,0.5343900918960571
44,0.262581467628479
45,0.5648645162582397
46,0.4711753726005554
47,0.25616654753685
48,0.2948659658432007
49,0.8764692544937134
50,0.30111151933670044
51,0.3720591068267822
52,0.3091312050819397
53,0.3923538327217102
54,0.41877374053001404
55,0.17291590571403503
56,0.35433974862098694
57,0.7069402933120728
58,0.41552722454071045
59,0.2953556776046753
60,0.4645718038082123
61,0.5343900918960571
62,0.262581467628479
63,0.5648645162582397
64,0.4711753726005554
65,0.25616654753685
66,0.2948659658432007
67,0.8764692544937134
68,0.30111151933670044
69,0.3720591068267822
70,0.3091312050819397
71,0.3923538327217102
72,0.5875969529151917
73,0.3417391777038574
74,0.5231629610061646
75,0.875763475894928
76,0.5843504667282104
77,0.4641788899898529
78,0.5664306879043579
79,0.6362490057945251
80,0.36444032192230225
81,0.666723370552063
82,0.5730342268943787
83,0.3580254018306732
84,0.3967248499393463
85,0.9783281087875366
86,0.40297040343284607
87,0.47391796112060547
88,0.41099005937576294
89,0.49421271681785583
90,0.5875969529151917
91,0.3417391777038574
92,0.5231629610061646
93,0.875763475894928
94,0.5843504667282104
95,0.4641788899898529
96,0.5664306879043579
97,0.6362490057945251
98,0.36444032192230225
99,0.666723370552063
100,0.5730342268943787
101,0.3580254018306732
102,0.3967248499393463
103,0.9783281087875366
104,0.40297040343284607
105,0.47391796112060547
106,0.41099005937576294
107,0.49421271681785583
108,0.5875969529151917
109,0.3417391777038574
110,0.5231629610061646
111,0.875763475894928
112,0.5843504667282104
113,0.4641788899898529
114,0.5664306879043579
115,0.6362490057945251
116,0.36444032192230225
117,0.666723370552063
118,0.5730342268943787
119,0.3580254018306732
120,0.3967248499393463
121,0.9783281087875366
122,0.40297040343284607
123,0.47391796112060547
124,0.41099005937576294
125,0.49421271681785583
126,0.5875969529151917
127,0.3417391777038574
128,0.5231629610061646
129,0.875763475894928
130,0.5843504667282104
131,0.4641788899898529
132,0.5664306879043579
133,0.6362490057945251
134,0.36444032192230225
135,0.666723370552063
136,0.5730342268943787
137,0.3580254018306732
138,0.3967248499393463
139,0.9783281087875366
140,0.40297040343284607
141,0.47391796112060547
142,0.41099005937576294
143,0.49421271681785583
144,0.4524325728416443
145,0.20657473802566528
146,0.3879986107349396
147,0.7405991554260254
148,0.4491860866546631
149,0.32901450991630554
150,0.43126630783081055
151,0.5010846257209778
152,0.22927594184875488
153,0.5315589904785156
154,0.4378698468208313
155,0.22286102175712585
156,0.26156046986579895
157,0.8431637287139893
158,0.2678060233592987
159,0.3387535810470581
160,0.27582570910453796
161,0.35904836654663086
162,1.0985078811645508
163,0.8526500463485718
164,1.034073829650879
165,1.386674404144287
166,1.0952613353729248
167,0.9750897288322449
168,0.8196704387664795
169,0.8894887566566467
170,0.6176800727844238
171,0.9199631214141846
172,0.826274037361145
173,0.6112651824951172
174,0.6499645709991455
175,1.2315678596496582
176,0.6562101244926453
177,0.727157711982727
178,0.6642298102378845
179,0.747452437877655
180,0.6718953847885132
181,0.42603757977485657
182,0.6074614524841309
183,0.9600619077682495
184,0.668648898601532
185,0.5484773516654968
186,0.6538731455802917
187,0.723691463470459
188,0.45188283920288086
189,0.754165768623352
190,0.6604766845703125
191,0.44546788930892944
192,0.48416730761528015
193,1.0657706260681152
194,0.4904128611087799
195,0.5613604784011841
196,0.49843254685401917
197,0.5816552042961121
198,1.0656087398529053
199,0.07393059134483337
200,0.36050909757614136
201,1.2122305631637573
202,0.6722096800804138
203,0.3838064670562744
204,1.2146830558776855
205,1.641473412513733
206,0.20368847250938416
207,0.6511972546577454
208,1.0436091423034668
209,0.24696367979049683
210,0.2664238214492798
211,2.058046340942383
212,0.4204140901565552
213,0.4447292387485504
214,0.24402692914009094
215,1.0610597133636475
216,0.5274713635444641
217,0.1412154734134674
218,0.427793949842453
219,1.2795153856277466
220,0.7394945621490479
221,0.45109131932258606
222,1.2819676399230957
223,1.9654260873794556
224,0.2709733545780182
